timestamp,city_name,district_id,district_name,district_type,district_population,district_centroid_lat,district_centroid_lon,road_id,road_class,road_direction,road_lanes,road_length_km,road_free_flow_kph,road_capacity_veh_15m,road_start_lat,road_start_lon,road_end_lat,road_end_lon,weather_temperature_c,weather_feels_like_c,weather_humidity_pct,weather_rain_mm_h,weather_wind_kph,weather_cloud_cover_pct,weather_visibility_km,weather_condition,traffic_vehicle_count_15m,traffic_heavy_vehicle_pct,traffic_avg_speed_kph,traffic_occupancy_pct,traffic_travel_time_min,traffic_co2_kg,traffic_noise_db,traffic_congestion_level,parking_lot_count,parking_total_capacity,parking_occupied_spaces,parking_available_spaces,parking_occupancy_pct,parking_turnover_vehicles,parking_ev_chargers_occupied,energy_demand_kw,energy_solar_generation_kw,energy_grid_import_kw,energy_street_lighting_kw,energy_voltage_v,energy_outage_active,lighting_ambient_lux,lighting_dimming_pct,lighting_lamps_on,lighting_power_kw,camera_count,camera_detected_vehicles,camera_detected_pedestrians,camera_visibility_score,camera_max_queue_length,camera_degraded_count,iot_device_count,iot_air_quality_pm25_ug_m3,iot_noise_db,iot_microstation_temperature_c,iot_avg_battery_pct,iot_avg_signal_rssi_dbm,iot_anomaly_count,event_public_event_active,event_active_incident_id,event_active_incident_severity,event_active_incident_impact
2025-01-10T18:45:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-04,local,outbound,1,2.04,30,130,52.258978,20.993,52.235422,20.9794,2.1,1.6,62.1,0.06,14.0,26.0,17.3,clear,96,8.0,16.1,73.8,7.62,23.69,76.8,high,2,705,392,313,55.6,17,20,2423.9,0,2423.9,596.7,223.8,false,1,8,7956,596.7,0,0,0,0.0,0,0,3,22.93,79.09,2.07,93.5,-63.8,0,false,,,0
2025-01-10T18:45:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-05,arterial,outbound,4,1.87,58,1720,52.257996,20.979967,52.236404,20.992433,2.1,1.6,62.1,0.06,14.0,26.0,17.3,clear,1358,12.7,28.3,79.0,3.96,285.26,92,high,2,705,392,313,55.6,17,20,2423.9,0,2423.9,596.7,223.8,false,1,8,7956,596.7,0,0,0,0.0,0,0,3,22.93,79.09,2.07,93.5,-63.8,0,false,,,0
2025-01-10T18:45:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-01,arterial,inbound,4,1.98,58,1720,52.235768,21.0316,52.258632,21.0448,2.1,1.6,62.1,0.06,14.0,26.0,17.3,clear,282,13.5,54.9,16.4,2.16,53.58,83.8,free_flow,2,405,183,222,45.2,8,9,482.5,0,482.5,117.5,229.0,false,1,8,1567,117.5,1,272,29,1.0,0,0,3,21.8,80.07,2.17,94.8,-58.53,0,false,,,0
2025-01-10T18:45:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-02,collector,cross_city,2,1.9,43,570,52.23623,21.044533,52.25817,21.031867,2.1,1.6,62.1,0.06,14.0,26.0,17.3,clear,561,8.0,12.7,98.4,8.96,144.08,88.3,severe,2,405,183,222,45.2,8,9,482.5,0,482.5,117.5,229.0,false,1,8,1567,117.5,1,552,43,0.98,28,0,3,21.8,80.07,2.17,94.8,-58.53,0,false,,,0
2025-01-10T18:45:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-03,local,cross_city,1,2.28,30,130,52.2472,21.0534,52.2472,21.023,2.1,1.6,62.1,0.06,14.0,26.0,17.3,clear,123,5.6,10.1,94.6,13.61,32.58,78.4,severe,2,405,183,222,45.2,8,9,482.5,0,482.5,117.5,229.0,false,1,8,1567,117.5,1,129,15,1.0,26,0,3,21.8,80.07,2.17,94.8,-58.53,0,false,,,0
2025-01-10T18:45:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-04,local,cross_city,1,1.58,30,130,52.256322,21.043467,52.238078,21.032933,2.1,1.6,62.1,0.06,14.0,26.0,17.3,clear,113,4.7,12.4,86.9,7.67,29.15,77.9,severe,2,405,183,222,45.2,8,9,482.5,0,482.5,117.5,229.0,false,1,8,1567,117.5,0,0,0,0.0,0,0,3,21.8,80.07,2.17,94.8,-58.53,0,false,,,0
2025-01-10T18:45:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-05,arterial,cross_city,4,1.14,58,1720,52.253782,21.0344,52.240618,21.042,2.1,1.6,62.1,0.06,14.0,26.0,17.3,clear,1732,12.7,16.8,99,4.07,423.55,92,severe,2,405,183,222,45.2,8,9,482.5,0,482.5,117.5,229.0,false,1,8,1567,117.5,0,0,0,0.0,0,0,3,21.8,80.07,2.17,94.8,-58.53,0,false,,,0
2025-01-10T19:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-01,collector,cross_city,2,1.52,43,570,52.203424,20.981133,52.220976,20.991267,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,451,7.0,20.9,79.1,4.36,104.74,86.8,high,2,565,257,308,45.5,10,14,1509.9,0,1509.9,355.6,224.9,false,1,8,4741,355.6,1,465,34,1.0,17,0,3,17.72,79.72,1.47,94.47,-57.47,0,false,,,0
2025-01-10T19:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-02,collector,outbound,2,1.43,43,570,52.203944,20.990967,52.220456,20.981433,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,331,7.1,28.9,58.1,2.97,68.97,84.8,moderate,2,565,257,308,45.5,10,14,1509.9,0,1509.9,355.6,224.9,false,1,8,4741,355.6,1,353,27,1.0,6,0,3,17.72,79.72,1.47,94.47,-57.47,0,false,,,0
2025-01-10T19:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-03,collector,cross_city,2,2.31,43,570,52.2122,21.0016,52.2122,20.9708,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,444,9.3,21.4,77.9,6.47,102.45,86.7,high,2,565,257,308,45.5,10,14,1509.9,0,1509.9,355.6,224.9,false,1,8,4741,355.6,1,432,36,1.0,16,0,3,17.72,79.72,1.47,94.47,-57.47,0,false,,,0
2025-01-10T19:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-04,collector,cross_city,2,2.31,43,570,52.225537,20.9939,52.198863,20.9785,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,427,7.2,22.6,74.9,6.13,97.01,86.5,high,2,565,257,308,45.5,10,14,1509.9,0,1509.9,355.6,224.9,false,1,8,4741,355.6,0,0,0,0.0,0,0,3,17.72,79.72,1.47,94.47,-57.47,0,false,,,0
2025-01-10T19:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-05,arterial,cross_city,4,1.64,58,1720,52.221669,20.980733,52.202731,20.991667,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,1280,16.3,30.7,74.4,3.2,259.54,92,high,2,565,257,308,45.5,10,14,1509.9,0,1509.9,355.6,224.9,false,1,8,4741,355.6,0,0,0,0.0,0,0,3,17.72,79.72,1.47,94.47,-57.47,0,false,,,0
2025-01-10T19:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-01,collector,cross_city,2,2.02,43,570,52.200538,21.031467,52.223862,21.044933,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,427,6.6,22.6,74.9,5.36,97.01,86.5,high,2,385,165,220,42.9,7,9,353.3,0,353.3,83.2,229.4,false,1,8,1109,83.2,1,452,36,1.0,15,0,3,15.96,80.38,1.47,93.93,-59.37,0,false,,,0
2025-01-10T19:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-02,collector,cross_city,2,1.11,43,570,52.205791,21.0419,52.218609,21.0345,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,412,5.5,23.6,72.3,2.82,92.34,86.3,high,2,385,165,220,42.9,7,9,353.3,0,353.3,83.2,229.4,false,1,8,1109,83.2,1,407,29,1.0,13,0,3,15.96,80.38,1.47,93.93,-59.37,0,false,,,0
2025-01-10T19:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-03,arterial,inbound,4,1.36,58,1720,52.2122,21.047267,52.2122,21.029133,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,278,16.2,54.9,16.2,1.49,52.82,83.7,free_flow,2,385,165,220,42.9,7,9,353.3,0,353.3,83.2,229.4,false,1,8,1109,83.2,1,265,24,1.0,0,0,3,15.96,80.38,1.47,93.93,-59.37,0,false,,,0
2025-01-10T19:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-04,collector,outbound,2,2.03,43,570,52.22392,21.044967,52.20048,21.031433,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,314,2.6,29.9,55.1,4.07,64.45,84.5,moderate,2,385,165,220,42.9,7,9,353.3,0,353.3,83.2,229.4,false,1,8,1109,83.2,0,0,0,0.0,0,0,3,15.96,80.38,1.47,93.93,-59.37,0,false,,,0
2025-01-10T19:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-05,collector,inbound,2,3.12,43,570,52.230213,21.0278,52.194187,21.0486,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,100,8.1,40.5,17.5,4.63,19.0,77.1,free_flow,2,385,165,220,42.9,7,9,353.3,0,353.3,83.2,229.4,false,1,8,1109,83.2,0,0,0,0.0,0,0,3,15.96,80.38,1.47,93.93,-59.37,0,false,,,0
2025-01-10T19:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-01,local,outbound,1,0.42,30,130,52.244775,20.9848,52.249625,20.9876,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,79,10.3,19.5,60.8,1.29,18.69,75.6,moderate,2,705,337,368,47.8,14,18,2511.4,0,2511.4,596.7,223.7,false,1,8,7956,596.7,1,78,12,1.0,7,0,3,21.54,81.42,0.92,94.73,-61.93,0,false,,,0
2025-01-10T19:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-02,arterial,cross_city,4,2.3,58,1720,52.233921,20.993867,52.260479,20.978533,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,1597,14.6,20.5,92.8,6.74,373.05,92,severe,2,705,337,368,47.8,14,18,2511.4,0,2511.4,596.7,223.7,false,1,8,7956,596.7,1,1621,89,1.0,25,0,3,21.54,81.42,0.92,94.73,-61.93,0,false,,,0
2025-01-10T19:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-03,local,outbound,1,1.65,30,130,52.2472,20.9972,52.2472,20.9752,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,61,6.9,22.8,46.9,4.35,13.83,73.9,moderate,2,705,337,368,47.8,14,18,2511.4,0,2511.4,596.7,223.7,false,1,8,7956,596.7,1,60,12,1.0,0,0,3,21.54,81.42,0.92,94.73,-61.93,0,false,,,0
2025-01-10T19:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-04,local,outbound,1,2.04,30,130,52.258978,20.993,52.235422,20.9794,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,76,10.0,20.1,58.5,6.1,17.85,75.3,moderate,2,705,337,368,47.8,14,18,2511.4,0,2511.4,596.7,223.7,false,1,8,7956,596.7,0,0,0,0.0,0,0,3,21.54,81.42,0.92,94.73,-61.93,0,false,,,0
2025-01-10T19:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-05,arterial,outbound,4,1.87,58,1720,52.257996,20.979967,52.236404,20.992433,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,968,17.6,39.8,56.3,2.82,183.92,91.8,moderate,2,705,337,368,47.8,14,18,2511.4,0,2511.4,596.7,223.7,false,1,8,7956,596.7,0,0,0,0.0,0,0,3,21.54,81.42,0.92,94.73,-61.93,0,false,,,0
2025-01-10T19:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-01,arterial,inbound,4,1.98,58,1720,52.235768,21.0316,52.258632,21.0448,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,276,16.3,55.0,16.0,2.16,52.44,83.7,free_flow,2,405,205,200,50.6,8,10,499.1,0,499.1,117.5,229.3,false,1,8,1567,117.5,1,266,24,1.0,0,0,3,16.92,81.34,0.83,94.73,-60.53,0,false,,,0
2025-01-10T19:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-02,collector,cross_city,2,1.9,43,570,52.23623,21.044533,52.25817,21.031867,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,487,5.2,18.3,85.4,6.22,116.89,87.3,severe,2,405,205,200,50.6,8,10,499.1,0,499.1,117.5,229.3,false,1,8,1567,117.5,1,471,40,1.0,21,0,3,16.92,81.34,0.83,94.73,-60.53,0,false,,,0
2025-01-10T19:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-03,local,cross_city,1,2.28,30,130,52.2472,21.0534,52.2472,21.023,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,99,10.4,15.4,76.2,8.87,24.62,77.0,high,2,405,205,200,50.6,8,10,499.1,0,499.1,117.5,229.3,false,1,8,1567,117.5,1,98,15,1.0,16,0,3,16.92,81.34,0.83,94.73,-60.53,0,false,,,0
2025-01-10T19:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-04,local,cross_city,1,1.58,30,130,52.256322,21.043467,52.238078,21.032933,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,96,7.3,16.1,73.8,5.9,23.69,76.8,high,2,405,205,200,50.6,8,10,499.1,0,499.1,117.5,229.3,false,1,8,1567,117.5,0,0,0,0.0,0,0,3,16.92,81.34,0.83,94.73,-60.53,0,false,,,0
2025-01-10T19:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-05,arterial,cross_city,4,1.14,58,1720,52.253782,21.0344,52.240618,21.042,1.2,0.7,65.6,0.06,14.3,28.4,17.3,clear,1246,9.3,31.8,72.4,2.15,248.75,92,high,2,405,205,200,50.6,8,10,499.1,0,499.1,117.5,229.3,false,1,8,1567,117.5,0,0,0,0.0,0,0,3,16.92,81.34,0.83,94.73,-60.53,0,false,,,0
2025-01-10T19:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-01,collector,cross_city,2,1.52,43,570,52.203424,20.981133,52.220976,20.991267,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,334,5.4,28.7,58.6,3.18,69.78,84.9,moderate,2,565,260,305,46.0,10,13,1495.7,0,1495.7,355.6,223.8,false,1,8,4741,355.6,1,334,24,1.0,6,0,3,19.82,79.28,1.94,93.73,-58.1,0,false,,,0
2025-01-10T19:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-02,collector,outbound,2,1.43,43,570,52.203944,20.990967,52.220456,20.981433,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,285,6.6,31.6,50.0,2.71,57.04,83.9,moderate,2,565,260,305,46.0,10,13,1495.7,0,1495.7,355.6,223.8,false,1,8,4741,355.6,1,288,22,1.0,1,0,3,19.82,79.28,1.94,93.73,-58.1,0,false,,,0
2025-01-10T19:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-03,collector,cross_city,2,2.31,43,570,52.2122,21.0016,52.2122,20.9708,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,342,9.2,28.2,60.0,4.92,71.96,85.0,moderate,2,565,260,305,46.0,10,13,1495.7,0,1495.7,355.6,223.8,false,1,8,4741,355.6,1,338,22,1.0,7,0,3,19.82,79.28,1.94,93.73,-58.1,0,false,,,0
2025-01-10T19:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-04,collector,cross_city,2,2.31,43,570,52.225537,20.9939,52.198863,20.9785,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,357,4.1,27.2,62.6,5.09,76.13,85.3,high,2,565,260,305,46.0,10,13,1495.7,0,1495.7,355.6,223.8,false,1,8,4741,355.6,0,0,0,0.0,0,0,3,19.82,79.28,1.94,93.73,-58.1,0,false,,,0
2025-01-10T19:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-05,arterial,cross_city,4,1.64,58,1720,52.221669,20.980733,52.202731,20.991667,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,1145,16.3,34.8,66.6,2.83,218.24,92,high,2,565,260,305,46.0,10,13,1495.7,0,1495.7,355.6,223.8,false,1,8,4741,355.6,0,0,0,0.0,0,0,3,19.82,79.28,1.94,93.73,-58.1,0,false,,,0
2025-01-10T19:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-01,collector,cross_city,2,2.02,43,570,52.200538,21.031467,52.223862,21.044933,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,369,4.9,26.5,64.7,4.58,79.54,85.5,high,2,385,168,217,43.6,7,9,350.0,0,350.0,83.2,230.2,false,1,8,1109,83.2,1,369,30,1.0,9,0,3,15.33,76.14,2.0,95.17,-61.7,0,false,,,0
2025-01-10T19:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-02,collector,cross_city,2,1.11,43,570,52.205791,21.0419,52.218609,21.0345,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,316,9.3,29.8,55.4,2.24,64.98,84.5,moderate,2,385,168,217,43.6,7,9,350.0,0,350.0,83.2,230.2,false,1,8,1109,83.2,1,298,27,0.97,4,0,3,15.33,76.14,2.0,95.17,-61.7,0,false,,,0
2025-01-10T19:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-03,arterial,inbound,4,1.36,58,1720,52.2122,21.047267,52.2122,21.029133,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,261,15.4,55.2,15.2,1.48,49.59,83.3,free_flow,2,385,168,217,43.6,7,9,350.0,0,350.0,83.2,230.2,false,1,8,1109,83.2,1,270,20,1.0,0,0,3,15.33,76.14,2.0,95.17,-61.7,0,false,,,0
2025-01-10T19:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-04,collector,outbound,2,2.03,43,570,52.22392,21.044967,52.20048,21.031433,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,248,8.3,33.7,43.5,3.62,48.1,83.0,moderate,2,385,168,217,43.6,7,9,350.0,0,350.0,83.2,230.2,false,1,8,1109,83.2,0,0,0,0.0,0,0,3,15.33,76.14,2.0,95.17,-61.7,0,false,,,0
2025-01-10T19:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-05,collector,inbound,2,3.12,43,570,52.230213,21.0278,52.194187,21.0486,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,90,7.4,40.8,15.8,4.59,17.1,76.4,free_flow,2,385,168,217,43.6,7,9,350.0,0,350.0,83.2,230.2,false,1,8,1109,83.2,0,0,0,0.0,0,0,3,15.33,76.14,2.0,95.17,-61.7,0,false,,,0
2025-01-10T19:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-01,local,outbound,1,0.42,30,130,52.244775,20.9848,52.249625,20.9876,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,65,5.3,22.1,50.0,1.14,14.87,74.3,moderate,2,705,258,447,36.6,9,14,2490.8,0,2490.8,596.7,223.8,false,1,8,7956,596.7,1,65,11,1.0,1,0,3,15.37,83.01,1.75,93.37,-57.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-02,arterial,cross_city,4,2.3,58,1720,52.233921,20.993867,52.260479,20.978533,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,959,14.1,40.0,55.8,3.45,182.21,91.8,moderate,2,705,258,447,36.6,9,14,2490.8,0,2490.8,596.7,223.8,false,1,8,7956,596.7,1,1043,62,1.0,4,0,3,15.37,83.01,1.75,93.37,-57.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-03,local,outbound,1,1.65,30,130,52.2472,20.9972,52.2472,20.9752,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,62,6.5,22.6,47.7,4.38,14.09,74.0,moderate,2,705,258,447,36.6,9,14,2490.8,0,2490.8,596.7,223.8,false,1,8,7956,596.7,1,61,11,1.0,0,0,3,15.37,83.01,1.75,93.37,-57.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-04,local,outbound,1,2.04,30,130,52.258978,20.993,52.235422,20.9794,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,61,5.7,22.8,46.9,5.38,13.83,73.9,moderate,2,705,258,447,36.6,9,14,2490.8,0,2490.8,596.7,223.8,false,1,8,7956,596.7,0,0,0,0.0,0,0,3,15.37,83.01,1.75,93.37,-57.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-05,arterial,outbound,4,1.87,58,1720,52.257996,20.979967,52.236404,20.992433,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,823,10.2,43.6,47.8,2.57,156.37,90.8,moderate,2,705,258,447,36.6,9,14,2490.8,0,2490.8,596.7,223.8,false,1,8,7956,596.7,0,0,0,0.0,0,0,3,15.37,83.01,1.75,93.37,-57.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-01,arterial,inbound,4,1.98,58,1720,52.235768,21.0316,52.258632,21.0448,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,314,14.4,54.4,18.3,2.18,59.66,84.5,free_flow,2,405,167,238,41.2,7,9,494.4,0,494.4,117.5,228.5,false,1,8,1567,117.5,1,312,23,1.0,0,0,3,12.53,76.62,2.26,93.87,-54.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-02,collector,cross_city,2,1.9,43,570,52.23623,21.044533,52.25817,21.031867,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,317,3.5,29.7,55.6,3.83,65.24,84.6,moderate,2,405,167,238,41.2,7,9,494.4,0,494.4,117.5,228.5,false,1,8,1567,117.5,1,310,27,1.0,4,0,3,12.53,76.62,2.26,93.87,-54.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-03,local,cross_city,1,2.28,30,130,52.2472,21.0534,52.2472,21.023,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,66,5.9,21.9,50.8,6.25,15.14,74.4,moderate,2,405,167,238,41.2,7,9,494.4,0,494.4,117.5,228.5,false,1,8,1567,117.5,1,66,12,1.0,2,0,3,12.53,76.62,2.26,93.87,-54.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-04,local,cross_city,1,1.58,30,130,52.256322,21.043467,52.238078,21.032933,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,86,9.3,18.1,66.2,5.24,20.7,76.1,high,2,405,167,238,41.2,7,9,494.4,0,494.4,117.5,228.5,false,1,8,1567,117.5,0,0,0,0.0,0,0,3,12.53,76.62,2.26,93.87,-54.43,0,false,,,0
2025-01-10T19:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-05,arterial,cross_city,4,1.14,58,1720,52.253782,21.0344,52.240618,21.042,1.5,0.9,64.7,0.06,16.2,25.9,17.3,clear,899,17.0,41.6,52.3,1.64,170.81,91.3,moderate,2,405,167,238,41.2,7,9,494.4,0,494.4,117.5,228.5,false,1,8,1567,117.5,0,0,0,0.0,0,0,3,12.53,76.62,2.26,93.87,-54.43,0,false,,,0
2025-01-10T19:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-01,collector,cross_city,2,1.52,43,570,52.203424,20.981133,52.220976,20.991267,2.7,2.0,66.3,0.06,20.9,10.0,17.7,clear,274,9.9,32.2,48.1,2.83,54.32,83.6,moderate,2,565,216,349,38.2,8,11,1433.1,0,1433.1,355.6,225.2,false,1,8,4741,355.6,1,266,24,1.0,0,0,3,13.5,79.53,2.81,94.23,-62.23,0,false,,,0
2025-01-10T19:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-02,collector,outbound,2,1.43,43,570,52.203944,20.990967,52.220456,20.981433,2.7,2.0,66.3,0.06,20.9,10.0,17.7,clear,183,5.4,37.0,32.1,2.32,34.77,81.0,free_flow,2,565,216,349,38.2,8,11,1433.1,0,1433.1,355.6,225.2,false,1,8,4741,355.6,1,181,19,1.0,0,0,3,13.5,79.53,2.81,94.23,-62.23,0,false,,,0
2025-01-10T19:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-03,collector,cross_city,2,2.31,43,570,52.2122,21.0016,52.2122,20.9708,2.7,2.0,66.3,0.06,20.9,10.0,17.7,clear,240,7.1,34.1,42.1,4.06,46.24,82.7,moderate,2,565,216,349,38.2,8,11,1433.1,0,1433.1,355.6,225.2,false,1,8,4741,355.6,1,232,20,1.0,0,0,3,13.5,79.53,2.81,94.23,-62.23,0,false,,,0
2025-01-10T19:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-04,collector,cross_city,2,2.31,43,570,52.225537,20.9939,52.198863,20.9785,2.7,2.0,66.3,0.06,20.9,10.0,17.7,clear,282,7.0,31.8,49.5,4.36,56.29,83.8,moderate,2,565,216,349,38.2,8,11,1433.1,0,1433.1,355.6,225.2,false,1,8,4741,355.6,0,0,0,0.0,0,0,3,13.5,79.53,2.81,94.23,-62.23,0,false,,,0
2025-01-10T19:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-05,arterial,cross_city,4,1.64,58,1720,52.221669,20.980733,52.202731,20.991667,2.7,2.0,66.3,0.06,20.9,10.0,17.7,clear,783,14.7,44.6,45.5,2.21,148.77,90.4,moderate,2,565,216,349,38.2,8,11,1433.1,0,1433.1,355.6,225.2,false,1,8,4741,355.6,0,0,0,0.0,0,0,3,13.5,79.53,2.81,94.23,-62.23,0,false,,,0
2025-01-10T19:30:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-01,collector,cross_city,2,2.02,43,570,52.200538,21.031467,52.223862,21.044933,2.7,2.0,66.3,0.06,20.9,10.0,17.7,clear,269,8.9,32.5,47.2,3.73,53.1,83.5,moderate,2,385,149,236,38.7,5,7,335.3,0,335.3,83.2,228.4,false,1,8,1109,83.2,1,275,20,1.0,0,0,3,12.65,74.63,3.16,93.83,-61.0,0,false,,,0
2025-01-10T19:30:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-02,collector,cross_city,2,1.11,43,570,52.205791,21.0419,52.218609,21.0345,2.7,2.0,66.3,0.06,20.9,10.0,17.7,clear,239,8.7,34.2,41.9,1.95,46.01,82.7,moderate,2,385,149,236,38.7,5,7,335.3,0,335.3,83.2,228.4,false,1,8,1109,83.2,1,234,24,1.0,0,0,3,12.65,74.63,3.16,93.83,-61.0,0,false,,,0
